ARFGAP2	47198676	2.48011	1.28161	1.8808599999999998
ARFGEF1	68255912	3.25601	3.58309	3.41955
ARFGEF2	47538274	4.87866	5.37845	5.128555
ARFIP2	6502709	2.41469	2.30926	2.361975
ARG1	131894343	0.00510412	0.105942	0.05552306
ARGLU1	107220514	2.56331	1.285	1.9241549999999998
ARHGAP10	148653452	0.43094	0.361107	0.3960235
ARHGAP11B	30918878	5.87379	3.66643	4.77011
ARHGAP15	143886898	0.363703	0.217393	0.29054800000000003
ARHGAP17	25026699	1.67884	3.5415	2.61017
ARHGAP18	130031370	1.33236	1.4217	1.37703
ARHGAP21	25012597	1.50098	1.95386	1.72742
ARHGAP23	36584719	0.489522	0.095082	0.292302
ARHGAP35	47421932	3.91986	3.67078	3.7953200000000002
ARHGAP42	100558406	0.675021	0.634833	0.654927
ARHGAP5	32546494	6.70822	7.05018	6.8792
ARHGAP9	57882597	0.04112	0.185235	0.1131775
ARHGDIA	79828850	3.18578	1.0096	2.09769
ARHGEF11	157015162	1.29651	0.962105	1.1293075
ARHGEF17	73019662	0.688499	0.310961	0.49973
ARHGEF26	153839148	0.611559	0.493869	0.5527139999999999
ARHGEF39	35665278	1.06945	0.698502	0.883976
ARHGEF40	21538418	0.546062	0.172449	0.3592555
ARID1A	27022521	1.13987	1.56998	1.354925
ARID4A	58765221	1.80083	1.40351	1.60217
ARIH1	72766666	3.66435	3.03304	3.348695
ARIH2	48956252	1.9549	1.15	1.5524499999999999
ARL15	53606403	0.155354	0.107098	0.131226
ARL1	101801598	3.26213	3.34766	3.304895
ARL2BP	57279037	1.06166	1.03561	1.048635
ARL3	104474190	0.905242	1.13166	1.018451
ARL5A	152685009	3.3787	2.80665	3.092675
ARL5B	18948312	8.06073	6.24484	7.152785
ARL6IP5	69134089	1.09566	1.22076	1.15821
ARL6	97483364	0.320228	0.403081	0.3616545
ARL8A	202113871	0.830937	1.55697	1.1939535000000001
ARL9	57371374	0.207776	0.169809	0.18879249999999997
ARMC1	66546452	1.71973	1.20257	1.46115
ARMT1	151773392	0.991374	1.05641	1.023892
ARNT2	80696691	0.899775	0.572472	0.7361234999999999
ARPC1A	98923495	3.09837	1.12374	2.111055
ARPC1B	98972297	1.9657	2.5139	2.2398
ARPC3	110888216	1.43071	1.51375	1.47223
ARPC4-TTLL3	9834231	5.58266	3.40395	4.493304999999999
ARPC5L	127624396	2.17655	1.80148	1.9890150000000002
ARPC5	183605076	2.84742	2.77224	2.80983
ARRB2	4613788	1.63166	0.125398	0.8785290000000001
ARSE	2882494	4.42665	9.65277	7.03971
ARSJ	114900878	0.29293	0.270867	0.28189850000000005
ARSK	94890824	0.339858	0.764588	0.552223
ART4	14996413	0.0616611	0.0487095	0.05518530000000001
ARV1	231114794	0.952166	0.709793	0.8309795
AS3MT	104629209	0.373935	0.30527	0.33960250000000003
ASAH2B	52499447	0.786159	0.59479	0.6904745000000001
ASAP1	131455906	4.30244	4.21398	4.25821
ASAP2	9346893	0.81749	0.649222	0.733356
ASB16	42248073	0.426969	0.492623	0.459796
ASB1	239335568	1.42693	0.890027	1.1584785
ASB6	132404448	0.470964	0.812361	0.6416625
ASB8	48551378	1.35969	1.05457	1.20713
ASCC2	30234293	0.793022	0.893014	0.843018
ASF1A	119215240	1.58882	1.80539	1.697105
ASF1B	14247440	0.526019	0.430791	0.47840499999999997
ASNSD1	190526124	2.17894	1.4937	1.83632
ASPHD1	29912146	0.288543	0.117487	0.203015
ASTE1	130745698	0.563102	3.95943	2.261266
ASUN	27091254	1.5781	1.28666	1.43238
ATAD1	89577988	6.08212	4.35715	5.219635
ATAD5	29158987	7.65892	2.09854	4.87873
ATG101	52463757	4.45031	3.69974	4.075025
ATG14	55878576	1.3137	1.07384	1.19377
ATG16L2	72525450	0.253228	0.12934	0.191284
ATG3	112280810	1.69157	1.24707	1.46932
ATIC	216176678	2.56814	2.61863	2.593385
ATL1	51026742	0.0485684	0.186228	0.11739820000000001
ATP10A	26108349	0.157822	0.223119	0.1904705
ATP11B	182511290	2.2618	2.26768	2.2647399999999998
ATP13A1	19774503	1.96547	2.2075	2.086485
ATP13A3	194188968	1.59083	1.33817	1.4645000000000001
ATP1A1	116915794	3.49408	3.58046	3.53727
ATP1B1	169075946	8.8181	9.52898	9.17354
ATP1B3	141595433	2.03968	1.57115	1.805415
ATP2B1	90049844	15.4699	10.5017	12.985800000000001
ATP2B4	203595914	0.515154	0.637442	0.576298
ATP5C1	7830066	3.69171	2.65758	3.174645
ATP5F1	111991742	3.44683	2.22855	2.83769
ATP5G1	46970147	15.1585	1.00723	8.082865
ATP5H	73043074	3.44006	1.23413	2.3370949999999997
ATP5J2-PTCD1	99063824	1.43188	0.879608	1.1557439999999999
ATP5J2	99063824	11.4329	2.61768	7.02529
ATP5L	118272103	5.24943	16.1615	10.705465
ATP5O	35288158	1.05448	0.830346	0.9424130000000001
ATP6AP1L	81575280	1.6536	0.357383	1.0054915
ATP6AP1	153656977	4.43585	1.13235	2.7841
ATP6AP2	40440215	5.40439	2.63787	4.02113
ATP6V0B	44440319	9.37807	13.5666	11.472335
ATP6V0D1	67515089	1.42543	0.760183	1.0928065
ATP6V1A	113465865	3.41158	2.89236	3.15197
ATP6V1B2	20054703	2.91187	2.13934	2.5256049999999997
ATP6V1C1	104033247	2.83546	2.92134	2.8784
ATP6V1D	67826720	4.57952	4.22264	4.40108
ATP6V1E1	18111588	1.76821	1.53366	1.650935
ATP6V1E2	46769696	0.537849	0.452217	0.495033
ATP6V1F	128502856	1.37546	10.9228	6.14913
ATP7A	77166152	1.95613	1.47048	1.713305
ATPAF2	17942480	1.036	0.52219	0.7790950000000001
ATR	142297668	7.17022	10.7172	8.94371
ATXN10	46067677	0.699743	1.17653	0.9381365
ATXN1L	71879893	3.97467	2.41268	3.193675
ATXN7L3B	74931550	16.3587	13.671	15.01485
ATXN7L3	42275529	3.15289	1.65409	2.40349
ATXN7	63850232	0.500851	0.433812	0.4673315
AVEN	34331303	0.443522	0.318338	0.38093
AVIL	58209852	0.281002	0.179085	0.23004349999999998
AXIN2	63557740	0.429137	0.241394	0.3352655
AZIN1	103876428	8.567	5.92193	7.244465
B2M	45003684	5.47832	3.14081	4.309565
B3GALT2	193155743	0.240419	0.217302	0.2288605
B3GAT3	62389647	0.843245	3.88926	2.3662525
B3GLCT	31774111	0.0899782	0.0497866	0.0698824
B3GNT5	182971031	0.347323	0.973311	0.660317
B3GNT8	41934635	0.0534628	0.0599701	0.05671645
B4GALT1	33167356	4.24915	4.13912	4.194135
B4GALT4	118959752	2.52301	18.7826	10.652804999999999
B4GALT7	177027118	0.428412	0.581814	0.505113
B9D2	41870078	1.13873	1.26666	1.2026949999999998
BAG1	33264759	3.67303	16.6945	10.183765000000001
BAG2	57037103	4.85014	3.33595	4.093045
BAG3	121410881	3.57009	1.97075	2.77042
BAIAP2L1	98030427	4.33559	2.93641	3.636
BAK1	33548070	2.84366	2.21956	2.5316099999999997
BAMBI	28966423	10.5559	4.80266	7.67928
BAP1	52444121	1.14143	7.26996	4.205695
BARD1	215674435	2.0727	1.49378	1.7832400000000002
BAZ1A	35344853	1.35441	0.994219	1.1743145
BAZ1B	72936615	14.3043	9.59676	11.95053
BBS10	76742222	3.53097	3.72241	3.62669
BBS12	123653856	0.318707	0.29284	0.30577350000000003
BBS1	66278118	0.928066	4.49722	2.7126430000000004
BBS2	56554008	0.484247	0.732822	0.6085345
BBX	107241782	0.562872	0.246706	0.404789
BCAM	45312315	0.360422	1.66674	1.013581
BCDIN3D	50236912	0.369602	0.583664	0.476633
BCKDHA	41903693	1.24965	1.32733	1.28849
BCKDK	31119614	0.585785	0.150514	0.3681495
BCL10	85742587	4.05504	2.92724	3.4911399999999997
BCL2A1	80263643	1.6309	0.510614	1.070757
BCL2L2-PABPN1	23775970	2.02398	1.1064	1.5651899999999999
BCL9L	118781613	3.07502	1.57638	2.3257
BCLAF1	136610989	15.0628	12.8055	13.934149999999999
BCORL1	129139163	0.188138	0.165217	0.1766775
BCOR	39956719	1.78403	1.03035	1.40719
BCR	23522551	0.194784	0.204111	0.1994475
BCS1L	219524378	0.621735	15.6689	8.1453175
BDKRB2	96671134	0.568565	0.815261	0.691913
BET1L	207422	4.46526	10.6548	7.560029999999999
BFAR	14726667	5.10674	2.88966	3.9982
BICC1	60272903	2.71915	2.95009	2.83462
BICD1	32260184	1.26591	1.00928	1.1375950000000001
BICD2	95527083	0.685326	0.886505	0.7859155
BICDL2	3085542	0.00204288	0.124096	0.06306944
BIN3	22526661	1.30718	0.935182	1.121181
BIRC3	102188180	5.45293	3.01523	4.2340800000000005
BIRC5	76210276	3.99901	2.26282	3.130915
BIVM-ERCC5	103459495	0.315563	0.229719	0.272641
BIVM	103451398	0.351097	0.495069	0.423083
BLMH	28619184	1.22537	1.54581	1.38559
BLOC1S3	45682002	7.74737	2.87051	5.30894
BLOC1S5	8064647	0.377528	0.943111	0.6603195
BLVRB	40971725	1.05646	0.939485	0.9979724999999999
BMPR1A	88516395	1.31293	0.872319	1.0926244999999999
BMPR2	203241049	1.39988	1.29083	1.345355
BMS1	43277953	8.32032	7.93097	8.125645
BMT2	112579932	0.354872	0.332402	0.34363699999999997
BNIP3	133795517	0.736236	0.600229	0.6682325
BOLA3	74375039	0.541966	0.54955	0.545758
BOP1	145515120	0.96125	0.820218	0.890734
BORCS7	104613966	0.665571	0.424459	0.545015
BPGM	134331530	0.939842	0.570394	0.755118
BRAF	140624564	1.1457	0.804179	0.9749395
BRCC3	154299694	1.37011	1.03938	1.204745
BRD3	136933141	2.26892	2.55223	2.410575
BRD7	50402845	2.48938	2.05278	2.27108
BRI3BP	125478193	4.99435	2.2	3.597175
BRIP1	59940920	3.01109	2.79157	2.9013299999999997
BRIX1	34915819	8.24718	2.51075	5.378965
BRMS1L	36295596	1.06842	0.762736	0.915578
BRMS1	66112582	2.16306	14.3623	8.26268
BRPF3	36164549	0.384899	0.43962	0.4122595
BRWD3	80065233	1.61594	1.1002	1.35807
BSDC1	32860062	1.22603	0.785345	1.0056875
BTAF1	93683735	2.26458	8.68271	5.473645
BTBD16	124030810	0.311314	0.488988	0.400151
BTBD19	45274153	1.05614	0.39382	0.7249800000000001
BTF3L4	52521856	1.21169	0.918749	1.0652195
BTF3	72794249	14.8669	8.88672	11.876809999999999
BTG1	92539673	10.6792	10.8146	10.7469
BUB1B-PAK6	40509628	1.59859	1.33538	1.466985
BUB1B	40453209	1.96871	1.56837	1.76854
BUB1	111435684	3.25687	3.18441	3.2206400000000004
BUB3	124913759	8.16544	6.54491	7.355175
BUD13	116643714	1.23789	1.10622	1.1720549999999998
BUD31	99006600	2.52451	18.3511	10.437804999999999
BYSL	41888964	2.68238	1.72338	2.20288
BZW2	16685758	1.84495	1.63701	1.74098
C10orf113	21435488	0.487572	0.589108	0.53834
C10orf35	71390002	3.4098	0.876309	2.1430545
C10orf88	124713919	1.1406	1.02291	1.081755
C11orf24	68039469	1.41821	1.32889	1.3735499999999998
C11orf54	93474759	1.52663	1.81013	1.66838
C11orf57	111944967	2.20747	1.45759	1.8325299999999998
C11orf58	16760147	2.73789	6.9653	4.851595
C11orf84	63580845	1.15907	0.814444	0.986757
C12orf10	53693469	1.66808	2.05936	1.8637199999999998
C12orf29	88429267	2.26891	1.34761	1.80826
C12orf45	105380097	5.20151	3.69092	4.4462150000000005
C12orf60	14956505	1.17477	0.834175	1.0044725
C12orf73	104350993	14.4327	1.83708	8.13489
C12orf75	105724413	0.971995	1.48001	1.2260025
C12orf76	110505500	0.852119	0.427321	0.63972
C14orf119	23564682	3.13343	2.12379	2.62861
C14orf166	52456227	4.92798	3.9812	4.45459
C14orf178	78227172	0.355786	0.137171	0.2464785
C14orf1	76127538	0.881815	0.631859	0.756837
C14orf28	45366506	0.977664	0.866947	0.9223055
C14orf2	104387903	3.92374	7.63679	5.780265
C14orf79	105452615	0.508542	0.418751	0.4636465
C15orf38-AP3S2	90456222	0.753806	0.942819	0.8483125
C15orf39	75494220	1.76944	0.639583	1.2045115
C15orf52	40633168	0.303171	0.369836	0.3365035
C15orf61	67813521	1.54161	1.39262	1.467115
C16orf58	31519740	0.908459	0.684143	0.7963009999999999
C16orf59	2510114	0.930328	6.26476	3.597544
C16orf72	9185536	9.4142	7.87035	8.642275
C17orf107	4802947	0.00413117	0.162028	0.083079585
C17orf51	21454941	0.308758	0.264722	0.28674
C17orf67	54911256	1.14226	1.36963	1.255945
C17orf75	30669228	1.25861	0.820905	1.0397575
C17orf97	260117	0.311072	0.249357	0.28021450000000003
C18orf21	33552587	3.19229	2.63762	2.914955
C18orf25	43753987	1.18556	0.945426	1.065493
C19orf24	1275519	0.192257	3.86177	2.0270135
C19orf53	13885256	8.46965	1.41806	4.943855
C19orf68	48673948	0.687382	0.47618	0.581781
C1D	68290159	3.22674	2.27479	2.750765
C1GALT1C1	119764005	2.78179	1.02725	1.90452
C1orf109	38156267	0.739936	0.803441	0.7716885
C1orf131	231376933	0.816092	1.26643	1.041261
C1orf162	112016490	0.360861	0.558846	0.45985349999999997
C1orf174	3816857	1.10972	2.22023	1.664975
C1orf189	154178841	0.543902	0.460761	0.5023314999999999
C1orf194	109656479	0.0945416	0.063545	0.07904330000000001
C1orf234	23342343	1.30117	0.565025	0.9330974999999999
C1orf27	186344889	2.62917	2.90367	2.76642
C1orf50	43232915	0.643642	0.53806	0.590851
C1orf52	85725355	2.59747	1.75717	2.17732
C1orf74	209958075	0.397451	0.370932	0.3841915
C20orf24	35234136	5.40894	3.95586	4.6824
C22orf29	19842371	1.36037	0.557042	0.9587060000000001
C22orf46	42086546	0.111485	0.249696	0.1805905
C2CD2L	118978059	0.392555	0.222654	0.3076045
C2CD5	22697480	0.764684	3.10433	1.934507
C2orf15	99758075	0.00353613	0.146965	0.075250565
C2orf48	10281508	2.5931	1.64443	2.1187650000000002
C2orf49	105953815	4.42818	3.13498	3.78158
C3orf20	14716605	0.363497	0.46633	0.41491350000000005
C3orf30	118864996	0.407584	0.137826	0.272705
C3orf33	155524076	0.408848	0.807647	0.6082475
C3orf38	88198892	6.70883	4.84447	5.77665
C3orf62	49314508	1.6204	0.258529	0.9394645
C4orf32	113066552	0.164774	0.172179	0.1684765
C4orf3	120221968	6.5312	1.03984	3.78552
C5orf15	133304406	2.73815	2.27077	2.50446
C5orf34	43515273	1.60515	1.25023	1.4276900000000001
C5orf42	37249530	2.53236	0.685803	1.6090815
C5orf51	41904445	1.47278	1.72838	1.60058
C6orf106	34664627	0.697421	0.567364	0.6323924999999999
C6orf120	170102207	11.854	4.68671	8.270354999999999
C6orf163	88054570	0.305909	0.279515	0.29271199999999997
C6orf62	24719403	7.28118	5.7058	6.4934899999999995
C7orf26	6629651	0.484815	0.755266	0.6200405
C7orf43	99756344	1.47751	0.886425	1.1819675
C7orf55-LUC7L2	139025877	1.2888	1.41097	1.349885
C8orf33	146277823	8.64563	7.25662	7.951125
C8orf44-SGK3	67579786	0.515911	0.308175	0.412043
C8orf44	67579786	0.729687	0.913887	0.821787
C8orf58	22457113	1.37931	1.91595	1.64763
C8orf76	124253638	1.76699	0.864004	1.3154970000000001
C8orf88	91997485	0.32138	0.45327	0.38732500000000003
C9orf40	77567802	0.71761	0.600828	0.659219
C9orf78	132597572	0.931441	0.414737	0.673089
CAAP1	26892826	1.52368	1.13496	1.32932
CACFD1	136325086	0.205419	0.217274	0.2113465
CACNG8	54466289	0.26376	0.211618	0.23768899999999998
CACUL1	120514758	1.59223	1.25022	1.4212250000000002
CADM1	115375241	0.440767	0.813126	0.6269465000000001
CALCOCO2	46908349	2.86166	1.99095	2.426305
CALHM2	105212162	0.949126	1.87172	1.410423
CALM1	90863326	9.88335	3.2974	6.590375
CALU	128379345	9.15076	9.8992	9.52498
CAMK1	9811668	0.428061	1.17975	0.8039055
CAMK2N1	20812728	4.61675	4.95249	4.78462
CAMKMT	44589042	0.148443	0.160547	0.154495
CAMLG	134074169	0.922355	0.35767	0.6400125
CAMSAP1	138799005	1.27375	0.963505	1.1186274999999999
CAMSAP2	200708685	2.40709	2.41149	2.4092900000000004
CAND1	67663060	11.8978	5.53592	8.71686
CAND2	12838170	0.00920234	0.187475	0.09833867
CAP1	40506254	0.595935	2.82086	1.7083975
CAP2	17393735	0.709631	0.665212	0.6874215
CAPN10	241526132	0.307215	0.147304	0.2272595
CAPN12	39235114	0.0239819	0.0154385	0.0197102
CAPN7	15247732	2.72849	2.08259	2.4055400000000002
CAPZA1	113162074	2.8269	2.64586	2.73638
CAPZA2	116502562	2.80681	3.44741	3.12711
CARD19	95858404	2.17937	1.8197	1.999535
CARD6	40841409	0.253378	0.35028	0.301829
CARM1	10982252	0.903534	0.25731	0.580422
CARS2	111358527	1.24468	0.877432	1.061056
CARS	3078681	0.999817	2.83821	1.9190135000000001
CASC3	38296506	2.06083	2.05355	2.0571900000000003
CASC4	44580908	0.759643	0.699478	0.7295605000000001
CASD1	94139169	1.13875	2.4271	1.7829249999999999
