AGBL3	134671258	0.984828	1.08634	1.035584
AGFG1	228336887	7.66486	6.4773	7.07108
AGGF1	76326209	1.70303	1.47758	1.5903049999999999
AGK	141251077	1.2656	1.72227	1.493935
AGO2	141645646	1.82929	1.70996	1.769625
AGPAT4	161695107	0.306331	0.269637	0.287984
AGPAT5	6565877	2.00191	2.34091	2.17141
AGPS	178257470	3.0879	2.60153	2.844715
AGTPBP1	88356944	1.07119	0.990418	1.030804
AHR	17338275	3.83822	4.53887	4.188545
AIDA	222885864	1.24936	0.926255	1.0878075
AIFM1	129299861	1.18803	1.5966	1.392315
AIFM2	71892690	1.88965	1.82167	1.8556599999999999
AIMP1	107237663	2.35065	1.003	1.676825
AK5	77747661	0.0874269	0.175085	0.13125595
AKAP12	151646665	4.45496	3.31096	3.8829599999999997
AKAP3	4758213	0.320152	0.312304	0.316228
AKAP5	64932216	0.416391	0.364393	0.390392
AKAP8L	15529932	1.63976	1.54065	1.590205
AKAP8	15490612	0.434978	0.472723	0.4538505
AKAP9	91570188	1.07777	1.19352	1.1356449999999998
AKIRIN2	88411985	3.68707	3.53488	3.610975
AKR1B15	134233848	0.278511	0.189023	0.233767
AKR7A2	19638640	0.673671	0.505239	0.5894550000000001
AKT2	40791302	1.52303	1.67946	1.601245
AKTIP	53537216	0.874123	0.86355	0.8688365
ALAS1	52232098	0.856985	0.844777	0.850881
ALDH16A1	49956472	0.912982	0.639702	0.776342
ALDH1A3	101419896	0.743344	0.779644	0.761494
ALDH1L2	105478341	0.189263	0.358197	0.27373
ALDH3B1	67777774	5.74447	8.63929	7.19188
ALDH7A1	125931082	1.1055	0.947275	1.0263875
ALDH9A1	165667900	1.18299	1.22532	1.204155
ALDOC	26903951	1.42727	1.83774	1.632505
ALG10B	38710556	0.713388	0.700696	0.707042
ALG10	34175215	2.12574	6.58304	4.3543899999999995
ALG14	95538507	0.294679	0.296827	0.29575300000000004
ALG2	101984246	14.2674	9.14611	11.706755000000001
ALG5	37573504	1.30926	1.60405	1.456655
ALG6	63833260	2.69448	0.780177	1.7373285
ALKBH2	109531293	0.456716	0.696987	0.5768515000000001
ALKBH3	43902356	1.02326	1.04159	1.032425
ALKBH4	102105321	0.368387	0.563583	0.465985
ALKBH5	18086866	1.29264	0.91979	1.106215
ALKBH8	107436461	0.920926	0.734042	0.827484
ALMS1	73612885	2.80854	1.55647	2.182505
ALOX12	6899383	0.00482282	0.01259	0.008706410000000001
ALPK1	113218498	0.551547	0.720907	0.636227
ALX1	85674035	1.60196	3.87202	2.73699
ALYREF	79849462	11.0368	10.6056	10.821200000000001
AMACR	34008220	1.23712	0.837925	1.0375225000000001
AMD1	111195986	5.87355	5.93146	5.902505
AMMECR1	109561380	1.0852	0.824817	0.9550084999999999
AMOTL1	94501507	0.649841	0.710798	0.6803195
AMT	49460111	1.00175	1.81717	1.40946
AMY2B	104097265	0.849808	0.605615	0.7277115000000001
AMZ2	66244144	0.39857	0.592159	0.4953645
ANAPC2	140083057	0.800219	0.638915	0.7195670000000001
ANAPC4	25378847	1.29258	1.18791	1.240245
ANAPC5	121790265	4.51848	1.13867	2.8285750000000003
ANGEL1	77279283	0.383582	0.398973	0.3912775
ANGPTL4	8429010	0.699786	0.786014	0.7429
ANKDD1B	74907300	0.097173	0.166753	0.131963
ANKEF1	10015646	2.04043	2.05494	2.0476850000000004
ANKHD1-EIF4EBP3	139781398	3.69086	6.64991	5.170385
ANKIB1	91875547	1.87044	1.81352	1.84198
ANKLE2	133338474	1.68327	2.85031	2.26679
ANKMY2	16685442	1.90714	1.78602	1.8465799999999999
ANKRA2	72861511	2.9043	2.88155	2.892925
ANKRD13B	27920526	0.369478	1.18117	0.775324
ANKRD13C	70820417	1.20253	1.35444	1.278485
ANKRD17	74088831	2.05565	1.91726	1.9864549999999999
ANKRD1	92681032	16.3106	7.741	12.0258
ANKRD23	97509758	0.446624	0.428829	0.4377265
ANKRD26	27389427	0.598801	0.69312	0.6459604999999999
ANKRD27	33166102	4.29251	4.46288	4.377695
ANKRD37	186317839	0.495798	0.598098	0.546948
ANKRD45	173639001	0.00896552	0.0131005	0.01103301
ANKRD52	56652143	7.21564	1.21895	4.217295
ANKS1A	34857037	0.418271	0.505725	0.461998
ANKS6	101558824	1.54203	1.40258	1.472305
ANLN	36429411	14.2299	5.33552	9.78271
ANO5	22214721	0.54964	1.05607	0.8028550000000001
ANP32A	69113261	3.06861	3.95564	3.512125
ANP32B	100745488	3.84352	2.98952	3.4165200000000002
ANXA1	75766646	18.9062	14.1492	16.5277
ANXA3	79472741	0.776777	0.964993	0.870885
ANXA5	122618147	5.43505	4.58891	5.01198
ANXA7	75173843	1.99435	1.90786	1.951105
ANXA8L1	47746849	1.86098	1.46816	1.6645699999999999
ANXA9	150954498	0.9498	0.422197	0.6859985
AOC2	40996599	0.832716	1.00802	0.920368
AOX1	201450730	0.160485	0.164708	0.16259649999999998
AP1B1	29784572	0.891501	0.727142	0.8093215
AP1G1	71842976	2.08941	2.08737	2.08839
AP1S1	100797685	1.37294	0.841129	1.1070345000000001
AP1S2	15873137	0.512157	0.244201	0.378179
AP2A1	50270179	5.78857	3.48977	4.63917
AP2A2	925808	0.964692	1.16205	1.063371
AP2B1	33914281	4.98741	5.47854	5.232975
AP2M1	183892633	1.93455	1.47017	1.70236
AP3B1	77590579	1.45259	2.91322	2.182905
AP3M2	42010463	1.46994	1.42655	1.448245
AP3S1	115177302	1.4793	0.997463	1.2383815
AP4E1	51200868	1.38923	1.45752	1.423375
AP4M1	99699129	1.1192	0.710895	0.9150475
AP5B1	65548062	0.912789	0.446972	0.6798805
AP5M1	57735605	3.84465	8.44962	6.147135
AP5Z1	4815261	1.46532	1.44001	1.452665
APAF1	99039077	2.94402	2.4205	2.6822600000000003
APBA3	3761673	0.203238	0.231337	0.2172875
APBB3	139944189	0.748933	1.36045	1.0546915
APEH	49711434	1.048	0.87962	0.9638100000000001
API5	43333504	4.1589	4.8312	4.49505
APIP	34937958	1.64348	2.5169	2.08019
APITD1-CORT	10490803	0.353959	0.477213	0.415586
APLP1	36359346	0.432715	0.148727	0.290721
APLP2	129939715	4.35165	3.70766	4.029655
APMAP	24973425	1.6828	1.6217	1.65225
APOBEC3B	39378403	0.73383	0.56357	0.6487
APOBEC3C	39410264	1.3047	1.18911	1.246905
APOBEC3D	39417117	0.211109	0.21261	0.21185949999999998
APOL2	36635689	4.76	6.34977	5.5548850000000005
APOL6	36044423	0.408271	0.28652	0.34739549999999997
APOLD1	12878850	1.03182	0.555802	0.793811
APPBP2	58603601	2.54569	2.4231	2.484395
APPL1	57261764	1.0872	1.09569	1.091445
AQP11	77300679	0.330542	0.485888	0.408215
AQR	35261995	3.15962	3.52262	3.34112
ARAP1	72433403	0.965265	0.70234	0.8338025
ARCN1	118443101	2.19981	2.21692	2.2083649999999997
AREL1	75179807	2.23362	2.28943	2.261525
ARF3	49351252	3.30818	2.97138	3.13978
ARF4	57583215	3.58829	4.19945	3.8938699999999997
ARF5	127228405	15.0119	5.18728	10.099590000000001
ARFGAP2	47198676	2.7644	2.74688	2.75564
ARFGAP3	43253408	1.44183	1.27962	1.360725
ARFGEF1	68255912	1.79926	1.97986	1.88956
ARFGEF2	47538274	1.64857	1.77091	1.70974
ARFIP2	6502709	2.19288	2.3927	2.29279
ARG1	131894343	0.208773	0.0476214	0.12819719999999998
ARGLU1	107220514	3.45647	2.74521	3.10084
ARHGAP10	148653452	0.407262	0.428867	0.4180645
ARHGAP11B	30918878	8.81559	8.04039	8.427990000000001
ARHGAP15	143886898	0.331922	0.395224	0.36357300000000004
ARHGAP17	25026699	2.07755	1.68715	1.88235
ARHGAP18	130031370	1.12075	1.16138	1.141065
ARHGAP21	25012597	3.24411	3.48313	3.36362
ARHGAP26	142150291	2.07363	1.80167	1.93765
ARHGAP35	47421932	2.5216	2.35702	2.43931
ARHGAP42	100558406	0.964149	0.74836	0.8562545
ARHGEF11	157015162	1.09668	1.18153	1.139105
ARHGEF12	120207617	1.80163	1.29272	1.5471750000000002
ARHGEF17	73019662	0.927153	0.641546	0.7843495
ARHGEF26	153839148	0.781056	0.795692	0.7883739999999999
ARHGEF39	35665278	1.17834	1.1096	1.14397
ARID1A	27022521	2.81054	2.26971	2.5401249999999997
ARID2	46123619	3.29354	2.27574	2.78464
ARID3B	74833517	1.31088	0.993923	1.1524015
ARID4A	58765221	3.29317	2.43476	2.863965
ARID5B	63808969	0.130015	0.0837968	0.1069059
ARIH1	72766666	5.30784	5.77228	5.54006
ARL14EP	30344645	3.11727	3.72537	3.4213199999999997
ARL15	53606403	0.240729	0.27233	0.2565295
ARL1	101801598	3.04229	2.72623	2.8842600000000003
ARL3	104474190	0.627719	0.833393	0.730556
ARL5A	152685009	3.94416	3.84689	3.895525
ARL6IP6	153574406	4.42917	3.57603	4.0026
ARL6	97483364	1.06254	0.701594	0.882067
ARL8A	202113871	0.952094	0.900666	0.92638
ARL8B	5163929	2.69431	2.86155	2.77793
ARL9	57371374	0.15117	0.121744	0.136457
ARMT1	151773392	0.802061	1.11459	0.9583254999999999
ARNT2	80696691	0.875619	0.668363	0.7719910000000001
ARPC1A	98923495	1.32546	1.3923	1.35888
ARPC1B	98972297	3.35239	2.14878	2.750585
ARPC3	110888216	1.56132	1.57206	1.56669
ARPC4-TTLL3	9834231	2.19805	5.05899	3.62852
ARPC5L	127624396	3.87515	3.51909	3.69712
ARPC5	183605076	4.03167	3.5854	3.808535
ARR3	69488184	0.0200244	0.00176332	0.01089386
ARRB2	4613788	4.24013	4.89509	4.56761
AS3MT	104629209	0.377333	0.20217	0.2897515
ASAH2B	52499447	0.827899	1.08506	0.9564794999999999
ASAP1	131455906	3.69386	3.24894	3.4714
ASB16	42248073	0.640766	0.250632	0.44569899999999996
ASB6	132404448	0.556119	0.627983	0.592051
ASB8	48551378	1.4535	1.31726	1.38538
ASF1A	119215240	2.43376	2.4445	2.43913
ASF1B	14247440	0.527829	0.511877	0.519853
ASH1L	155532324	2.36852	2.38138	2.37495
ASIC5	156787425	0.0292306	0.032464	0.0308473
ASNA1	12848272	0.628706	0.298573	0.4636395
ASNSD1	190526124	2.61182	2.2163	2.41406
ASPHD1	29912146	0.39486	0.413165	0.4040125
ASPM	197115824	6.79113	5.19986	5.995495
ASTE1	130745698	0.435441	0.418015	0.426728
ASUN	27091254	1.14533	1.21083	1.17808
ASXL2	26101312	2.00039	1.75286	1.876625
ATAD1	89577988	4.77439	5.85212	5.313255
ATAD2B	24149984	2.23389	2.22265	2.22827
ATAD2	124408705	6.5528	6.07037	6.311585
ATAD5	29158987	3.58025	2.24609	2.91317
ATF1	51157788	0.976209	0.860548	0.9183785
ATF6	161736033	2.70087	2.78745	2.74416
ATG101	52463757	2.93709	2.62154	2.779315
ATG14	55878576	1.30799	1.42346	1.3657249999999999
ATG16L2	72525450	0.399949	0.299867	0.349908
ATG2B	96829738	1.46635	1.39004	1.428195
ATG4A	107334896	0.185626	0.258085	0.2218555
ATG4B	242577026	1.59542	1.59285	1.594135
ATG4D	10654569	0.620493	0.691418	0.6559554999999999
ATIC	216176678	2.27795	3.24574	2.761845
ATL1	51026742	0.201049	0.119446	0.1602475
ATOH8	85980908	0.952503	0.920345	0.9364239999999999
ATP11B	182511290	0.772323	0.772611	0.772467
ATP13A1	19774503	3.54836	1.83589	2.692125
ATP1A1	116915794	5.12058	3.66396	4.39227
ATP1B1	169075946	7.1697	7.51181	7.340755
ATP1B3	141595433	2.19079	2.00705	2.0989199999999997
ATP23	58335286	0.133327	0.711151	0.422239
ATP2B1	90049844	12.7584	12.2596	12.509
ATP5A1	43678319	8.48354	5.47718	6.980359999999999
ATP5C1	7830066	4.00323	3.12849	3.5658600000000003
ATP5D	1241748	1.28392	12.1614	6.72266
ATP5E	57607422	13.8619	12.858	13.359950000000001
ATP5G1	46970147	4.65066	4.73263	4.691645
ATP5H	73043074	1.62552	0.976638	1.301079
ATP5J2-PTCD1	99063824	1.42901	1.4927	1.460855
ATP5L	118272103	6.70074	5.96139	6.331065
ATP5O	35288158	1.18229	1.16065	1.17147
ATP6AP1	153656977	3.93671	1.35722	2.6469650000000002
ATP6AP2	40440215	2.02625	1.72785	1.87705
ATP6V0A1	40610861	11.7734	2.40146	7.08743
ATP6V0A2	124196864	1.57982	1.10078	1.3403
ATP6V0B	44440319	18.9168	8.51998	13.71839
ATP6V0E2	149570056	2.13859	1.751	1.944795
ATP6V1B2	20054703	2.85876	2.47999	2.669375
ATP6V1C1	104033247	2.54176	2.57398	2.5578700000000003
ATP6V1D	67826720	5.79559	5.26993	5.53276
ATP6V1E1	18111588	2.26649	1.93732	2.101905
ATP6V1E2	46769696	0.237099	0.183598	0.2103485
ATP7A	77166152	2.04407	1.97716	2.010615
ATP8B1	55470327	0.461939	0.800491	0.631215
ATXN10	46067677	2.24016	2.59098	2.4155699999999998
ATXN1L	71879893	3.29349	3.57515	3.4343199999999996
ATXN2L	28834368	5.2753	3.38396	4.32963
ATXN3	92572965	1.2841	0.913339	1.0987195
ATXN7L2	110026560	0.26745	0.202764	0.235107
ATXN7L3	42275529	2.19473	2.12022	2.157475
AUP1	74757024	15.0181	11.7518	13.38495
AVIL	58209852	0.198257	0.191804	0.1950305
AXIN1	402676	0.807453	0.787323	0.797388
AXIN2	63557740	0.402773	1.44534	0.9240565000000001
AZIN1	103876428	7.76339	9.79763	8.78051
B2M	45003684	6.17894	5.97614	6.07754
B3GALT2	193155743	0.40073	0.13954	0.270135
B3GAT3	62389647	0.656783	13.128	6.8923915000000004
B3GLCT	31774111	0.359305	0.0699579	0.21463145
B3GNT5	182971031	0.471133	0.73519	0.6031615
B3GNT8	41934635	0.0646943	0.138615	0.10165464999999999
B4GALT1	33167356	3.38346	2.79951	3.091485
B4GALT3	161147758	0.619667	0.346236	0.4829515
B4GALT4	118959752	5.9547	7.44285	6.6987749999999995
B4GALT7	177027118	0.588113	0.569433	0.578773
BAG1	33264759	8.93328	3.67824	6.30576
BAG2	57037103	4.64366	4.77455	4.709104999999999
BAHD1	40731919	0.225376	0.0665915	0.14598375
BAIAP2L1	98030427	2.10204	2.35249	2.227265
BAMBI	28966423	6.23106	4.2943	5.26268
BAP1	52444121	1.21444	1.52546	1.36995
BARD1	215674435	3.32746	2.97977	3.153615
BAZ1A	35344853	1.79715	1.44916	1.6231550000000001
BAZ1B	72936615	5.13828	5.13033	5.1343049999999995
BBS10	76742222	4.43632	3.47394	3.95513
BBS12	123653856	0.211112	0.39297	0.302041
BBS2	56554008	0.733624	1.01625	0.8749370000000001
BBS4	72978519	1.12273	1.07009	1.09641
BBX	107241782	1.03387	0.864327	0.9490985000000001
BCAM	45312315	0.327837	0.284767	0.30630199999999996
BCAS2	115124265	1.26024	1.1204	1.19032
BCAS4	49411430	1.20666	0.272147	0.7394035
BCAT1	25102393	0.375457	0.303261	0.33935899999999997
BCDIN3D	50236912	0.571883	0.588226	0.5800545
BCKDK	31119614	9.30397	15.05	12.176985
BCL10	85742587	3.99626	3.80495	3.9006049999999997
BCL2L12	50168398	1.36615	1.9491	1.657625
BCL2L2-PABPN1	23775970	3.08814	2.52566	2.8068999999999997
BCL9L	118781613	2.06535	1.50623	1.78579
BCLAF1	136610989	8.55275	12.0959	10.324325
BCR	23522551	0.365675	0.364805	0.36524
BCS1L	219524378	0.413027	1.73998	1.0765035
BDKRB2	96671134	0.397955	1.11242	0.7551875
BET1L	207422	4.54588	5.15796	4.85192
BFAR	14726667	2.98749	3.23968	3.113585
BICC1	60272903	4.66343	4.22336	4.443395
BICD1	32260184	1.65921	1.80045	1.7298300000000002
BICD2	95527083	0.680375	0.718994	0.6996845
BIN3	22526661	1.56829	1.42219	1.49524
BIRC3	102188180	3.4739	2.89136	3.18263
BIVM-ERCC5	103459495	0.33705	0.531304	0.43417700000000004
BIVM	103451398	0.463454	0.324087	0.3937705
BLMH	28619184	1.37174	1.24319	1.307465
BLM	91260557	1.62184	1.38164	1.5017399999999999
BLOC1S3	45682002	7.44127	3.44082	5.441045
BLOC1S5	8064647	0.313526	0.377233	0.3453795
BLVRA	43798271	0.464913	1.12025	0.7925815
BMI1	22610138	3.1112	2.8588	2.9850000000000003
BMPR2	203241049	2.11663	1.7603	1.9384649999999999
BMS1	43277953	5.49429	3.70553	4.59991
BMT2	112579932	0.66276	0.684383	0.6735715
BNIP3	133795517	1.32118	3.70726	2.51422
BNIPL	151009028	0.012031	0.0186982	0.0153646
BOD1L1	13629328	2.11901	1.30152	1.710265
BOLA2-SMG1P6	29465526	2.60182	2.38783	2.494825
BOLA3	74375039	0.81646	0.638754	0.727607
BPNT1	220263195	0.855466	0.648981	0.7522234999999999
BRAF	140624564	1.02432	1.80401	1.414165
BRCC3	154299694	2.36082	1.75749	2.059155
BRD3	136933141	1.02981	1.9308	1.480305
BRD7	50402845	2.89694	2.87989	2.888415
BRF2	37707431	3.75297	3.78391	3.76844
BRIP1	59940920	2.27369	2.2192	2.246445
BRIX1	34915819	4.28853	4.20378	4.246155
BSDC1	32860062	1.38358	1.33315	1.358365
BTAF1	93683735	2.93733	2.98574	2.961535
BTBD19	45274153	0.56597	0.383431	0.47470049999999997
BTBD9	38607924	0.235366	0.278282	0.256824
BTF3L4	52521856	1.67654	1.6551	1.66582
BTF3	72794249	9.48135	7.55514	8.518245
BTG1	92539673	13.1398	12.8006	12.970199999999998
BTG3	18985268	7.8514	2.53376	5.1925799999999995
BTRC	103113789	0.998346	0.898192	0.948269
BUB1B-PAK6	40509628	1.50292	1.4039	1.4534099999999999
BUD13	116643714	1.61127	1.47541	1.5433400000000002
BUD31	99006600	2.51564	2.1012	2.30842
BZW2	16685758	1.35796	1.57667	1.4673150000000001
C10orf113	21435488	0.660497	0.541609	0.6010530000000001
C10orf35	71390002	1.29111	1.13609	1.2136
C10orf76	103815932	1.49946	1.03869	1.269075
C10orf88	124713919	1.45487	1.54689	1.50088
C11orf58	16760147	4.77525	6.62786	5.701555
C11orf84	63580845	2.18723	2.3818	2.284515
C11orf95	63536113	0.129714	0.0917601	0.11073705
C12orf10	53693469	1.34362	1.50412	1.42387
C12orf29	88429267	1.90987	2.03356	1.971715
C12orf45	105380097	3.58453	3.14118	3.3628549999999997
C12orf60	14956505	1.2757	1.55007	1.4128850000000002
C12orf75	105724413	1.0131	0.931842	0.9724709999999999
C12orf76	110505500	0.966685	0.688388	0.8275365
C14orf119	23564682	2.94371	2.8824	2.913055
C14orf166	52456227	5.42777	5.71181	5.569789999999999
C14orf178	78227172	0.187786	0.205445	0.1966155
C14orf1	76127538	1.55748	7.58108	4.56928
C14orf28	45366506	1.10063	1.10058	1.1006049999999998
C14orf2	104387903	3.59686	3.1389	3.36788
C14orf79	105452615	1.64417	0.496664	1.070417
C15orf65	55700722	0.180477	0.210757	0.19561699999999999
C16orf45	15528324	0.389934	0.526556	0.458245
C16orf58	31519740	0.755057	1.08646	0.9207585
C16orf59	2510114	0.834634	0.960128	0.897381
C16orf62	19566736	6.11506	6.4212	6.268129999999999
C16orf71	4784288	0.441503	0.399053	0.420278
C16orf72	9185536	12.1232	10.95	11.5366
C17orf107	4802947	0.00683905	1.13023	0.568534525
C17orf51	21454941	0.372848	0.62888	0.500864
C17orf75	30669228	0.730232	0.692998	0.711615
C17orf97	260117	0.289971	0.388473	0.339222
C18orf32	47013644	3.17469	3.87473	3.52471
C19orf24	1275519	0.115304	0.0806954	0.0979997
C19orf25	1479228	0.471449	0.305468	0.38845850000000004
C19orf53	13885256	15.3946	3.50282	9.44871
C19orf54	41255828	0.291023	0.252154	0.2715885
C19orf81	51152701	0.937519	0.869064	0.9032914999999999
C1D	68290159	3.49488	3.48178	3.4883300000000004
C1GALT1C1	119764005	3.47229	2.61074	3.041515
C1GALT1	7222245	2.16826	1.22141	1.694835
C1orf109	38156267	0.728619	0.676393	0.7025060000000001
C1orf116	207206101	0.843753	1.04142	0.9425865
C1orf162	112016490	0.513646	0.422274	0.46796000000000004
C1orf189	154178841	0.404278	0.444522	0.4244
C1orf216	36184790	1.07702	1.178	1.12751
C1orf234	23342343	0.527796	0.38055	0.45417300000000005
C1orf27	186344889	2.82809	3.14693	2.98751
C1orf52	85725355	2.39138	2.48045	2.4359149999999996
C1orf61	156391558	2.67171	1.82858	2.250145
C1orf74	209958075	0.314492	0.314082	0.314287
C20orf24	35234136	18.8624	10.1938	14.5281
C20orf96	271419	0.370982	4.51487	2.442926
C22orf29	19842371	1.41481	1.75187	1.58334
C2CD2L	118978059	0.598154	0.526479	0.5623165
C2CD5	22697480	1.36356	1.24731	1.3054350000000001
C2orf15	99758075	0.144233	0.17419	0.1592115
C2orf16	27799388	0.922708	0.874743	0.8987255000000001
C2orf48	10281508	5.06951	4.09987	4.58469
C2orf49	105953815	4.59433	4.82756	4.710945000000001
C2orf68	85839179	1.32671	1.23566	1.281185
C3orf20	14716605	0.416578	0.625347	0.5209625
C3orf30	118864996	0.0799634	0.580333	0.3301482
C3orf38	88198892	6.89113	7.9205	7.4058150000000005
C4orf3	120221968	1.80509	1.75634	1.780715
C5orf15	133304406	3.45358	3.13623	3.294905
C5orf42	37249530	2.24269	3.32016	2.781425
C5orf51	41904445	1.83208	1.81036	1.8212199999999998
C6orf120	170102207	4.0799	4.82196	4.45093
C6orf163	88054570	0.393291	0.484478	0.4388845
C6orf203	107349375	0.900514	0.358656	0.6295850000000001
C6orf62	24719403	7.39955	6.67806	7.038805
C6orf89	36853639	0.856919	1.14807	1.0024945
C7orf43	99756344	1.02866	0.909072	0.968866
C7orf55-LUC7L2	139025877	1.47868	2.1092	1.79394
C7orf61	100061894	0.0956581	0.0891793	0.09241869999999999
C7orf73	135347220	2.6167	2.18513	2.400915
C8orf33	146277823	9.18543	10.1904	9.687915
C8orf37	96281462	0.589025	0.624382	0.6067035000000001
C8orf58	22457113	2.38441	5.33553	3.85997
C8orf88	91997485	0.601074	0.444123	0.5225985
C9orf40	77567802	1.27788	1.26996	1.27392
C9orf47	91605777	0.394525	0.293001	0.34376300000000004
C9orf50	132383055	0.026125	0.0264728	0.0262989
C9orf78	132597572	0.527918	0.7092	0.6185590000000001
CA14	150230137	0.168044	0.381898	0.274971
CAAP1	26892826	1.61392	1.79956	1.70674
CABLES2	60982339	0.0699265	0.0664442	0.06818535
CACFD1	136325086	0.315255	0.651153	0.48320399999999997
CACNB3	49212253	2.62585	2.81209	2.7189699999999997
CACNG5	64873390	0.428802	0.456491	0.4426465
CACNG8	54466289	0.539808	0.500118	0.519963
CACUL1	120514758	2.3891	2.19866	2.2938799999999997
CADM1	115375241	0.591684	0.940828	0.766256
CALCOCO2	46908349	2.06725	2.75069	2.40897
CALCRL	188313021	0.160683	0.25514	0.20791149999999997
CALHM2	105212162	2.41935	3.01418	2.716765
CALM1	90863326	2.37454	2.38728	2.38091
CALR	13049413	8.37601	6.13745	7.256730000000001
CAMK2N1	20812728	3.64088	2.20343	2.922155
CAMKMT	44589042	0.501814	0.627347	0.5645804999999999
CAMSAP2	200708685	2.12346	2.19097	2.157215
CAND1	67663060	6.8052	7.14623	6.975715
CAND2	12838170	0.313727	0.690655	0.502191
CANT1	77005899	1.48275	1.39569	1.4392200000000002
